image__id,date_time,depth,web_location,latitude,longitude
1730523,2010-11-20 19:49:10.772250+00:00,19.3089587009617,Batemans201011/r20101120_192136_site3guz_13_densegrids/images/PR_20101120_194910_772_LC16.png,-35.6324214309,150.338369616
1626049,2010-12-16 03:47:19.532005+00:00,23.83310550279,PS201012/r20101216_013637_fingal_04_dense_fisz/images/PR_20101216_034719_532_LC16.png,-32.7527052121,152.197351322
1773345,2010-11-20 02:26:33.977670+00:00,31.8012827218912,Batemans201011/r20101120_002302_site5sz_12_densegrids/images/PR_20101120_022633_977_LC16.png,-35.9652561832,150.179750007
1724192,2010-11-21 06:43:35.763757+00:00,32.2161069930895,Batemans201011/r20101121_062424_site1sz_16_densegrids3/images/PR_20101121_064335_763_LC16.png,-35.530835503,150.439429662
1732383,2010-11-22 19:26:40.647254+00:00,21.8396779206742,Batemans201011/r20101122_185420_site4sz_17_densegrids/images/PR_20101122_192640_647_LC16.png,-35.7512094832,150.269931129
1728286,2010-11-20 19:45:53.780599+00:00,19.4539512558923,Batemans201011/r20101120_192136_site3guz_13_densegrids/images/PR_20101120_194553_780_LC16.png,-35.6324458431,150.338382428
1722140,2010-11-21 06:40:35.718902+00:00,31.7705317298499,Batemans201011/r20101121_062424_site1sz_16_densegrids3/images/PR_20101121_064035_718_LC16.png,-35.5308217383,150.439522436
1727933,2010-11-20 22:50:51.636064+00:00,23.4149058867904,Batemans201011/r20101120_222627_site2guz_14_densegrids/images/PR_20101120_225051_636_LC16.png,-35.5655007723,150.389047226
1748759,2010-11-22 19:54:50.657211+00:00,26.125466650764,Batemans201011/r20101122_185420_site4sz_17_densegrids/images/PR_20101122_195450_657_LC16.png,-35.7522259245,150.271760445
1756949,2010-11-20 01:45:14.176453+00:00,30.5103682244966,Batemans201011/r20101120_002302_site5sz_12_densegrids/images/PR_20101120_014514_176_LC16.png,-35.9669199454,150.180200362
1742612,2010-11-21 04:00:49.706577+00:00,37.1859180745191,Batemans201011/r20101121_030956_site1sz_15_densegrids/images/PR_20101121_040049_706_LC16.png,-35.5326955899,150.442307798
1597202,2010-12-17 02:53:25.198179+00:00,21.3703251172608,PS201012/r20101217_021510_fingal_07_dense_fihpz_b/images/PR_20101217_025325_198_LC16.png,-32.7520074696,152.2058055
1615633,2010-12-18 21:47:42.311687+00:00,26.6712845779971,PS201012/r20101218_202313_broughton_10_dense_bihpz/images/PR_20101218_214742_311_LC16.png,-32.6345442681,152.312430279
1760462,2010-11-20 23:48:45.647611+00:00,29.391145650642,Batemans201011/r20101120_222627_site2guz_14_densegrids/images/PR_20101120_234845_647_LC16.png,-35.5659415402,150.393450881
1728270,2010-11-20 22:51:23.636266+00:00,23.6100390328274,Batemans201011/r20101120_222627_site2guz_14_densegrids/images/PR_20101120_225123_636_LC16.png,-35.5654539812,150.389153859
1617677,2010-12-18 21:53:18.316134+00:00,26.8160372504214,PS201012/r20101218_202313_broughton_10_dense_bihpz/images/PR_20101218_215318_316_LC16.png,-32.6345070935,152.312470755
1726220,2010-11-21 06:46:43.741620+00:00,32.2434411616683,Batemans201011/r20101121_062424_site1sz_16_densegrids3/images/PR_20101121_064643_741_LC16.png,-35.530861584,150.439299184
1627912,2010-12-18 22:33:13.530979+00:00,26.3719589326976,PS201012/r20101218_202313_broughton_10_dense_bihpz/images/PR_20101218_223313_530_LC16.png,-32.6328808565,152.313376205
1711879,2010-11-19 21:24:20.016418+00:00,27.0932057573,Batemans201011/r20101119_204443_site6guz_10_densegrids/images/PR_20101119_212420_016_LC16.png,-36.0909418525,150.15374371
1593094,2010-12-17 02:42:00.136340+00:00,17.5748231717381,PS201012/r20101217_021510_fingal_07_dense_fihpz_b/images/PR_20101217_024200_136_LC16.png,-32.7520756636,152.205676959
1740548,2010-11-21 07:09:26.763724+00:00,32.393550311838,Batemans201011/r20101121_062424_site1sz_16_densegrids3/images/PR_20101121_070926_763_LC16.png,-35.5306695469,150.439374953
1603039,2010-12-19 03:33:58.495778+00:00,32.670944900137,PS201012/r20101219_032323_broughton_12_dense_bisz/images/PR_20101219_033358_495_LC16.png,-32.6245572549,152.339352755
1763578,2010-11-20 23:55:17.650736+00:00,29.2171424368066,Batemans201011/r20101120_222627_site2guz_14_densegrids/images/PR_20101120_235517_650_LC16.png,-35.565943395,150.393262194
1609179,2010-12-18 21:29:33.208285+00:00,26.1379929377199,PS201012/r20101218_202313_broughton_10_dense_bihpz/images/PR_20101218_212933_208_LC16.png,-32.6346684045,152.312509511
1774500,2010-11-20 02:29:48.947030+00:00,32.714847325552,Batemans201011/r20101120_002302_site5sz_12_densegrids/images/PR_20101120_022948_947_LC16.png,-35.9651749293,150.179968652
1629652,2010-12-18 22:40:34.518547+00:00,26.8990087647295,PS201012/r20101218_202313_broughton_10_dense_bihpz/images/PR_20101218_224034_518_LC16.png,-32.6328369023,152.313161303
1623507,2010-12-16 03:36:42.484986+00:00,24.2244462798641,PS201012/r20101216_013637_fingal_04_dense_fisz/images/PR_20101216_033642_484_LC16.png,-32.7527448853,152.197439838
1738193,2010-11-20 20:01:57.774590+00:00,19.8947822306463,Batemans201011/r20101120_192136_site3guz_13_densegrids/images/PR_20101120_200157_774_LC16.png,-35.6323410364,150.338331019
1779151,2010-11-20 02:42:42.931930+00:00,32.9076151433572,Batemans201011/r20101120_002302_site5sz_12_densegrids/images/PR_20101120_024242_931_LC16.png,-35.9650459669,150.179934663
1605070,2010-12-19 03:38:18.520769+00:00,33.3856746602136,PS201012/r20101219_032323_broughton_12_dense_bisz/images/PR_20101219_033818_520_LC16.png,-32.624664545,152.339533194
1611212,2010-12-17 03:31:32.801010+00:00,26.1926563752311,PS201012/r20101217_021510_fingal_07_dense_fihpz_b/images/PR_20101217_033132_801_LC16.png,-32.750801403,152.207330733
1734903,2010-11-21 03:48:09.667357+00:00,36.5310088215627,Batemans201011/r20101121_030956_site1sz_15_densegrids/images/PR_20101121_034809_667_LC16.png,-35.5327601014,150.442266731
1631689,2010-12-18 22:49:04.593696+00:00,26.9145806747376,PS201012/r20101218_202313_broughton_10_dense_bihpz/images/PR_20101218_224904_593_LC16.png,-32.6327783535,152.313202087
1631688,2010-12-16 04:10:44.607999+00:00,21.3241617006555,PS201012/r20101216_013637_fingal_04_dense_fisz/images/PR_20101216_041044_607_LC16.png,-32.752539395,152.197344135
1722273,2010-11-20 19:36:42.780037+00:00,19.1413384704773,Batemans201011/r20101120_192136_site3guz_13_densegrids/images/PR_20101120_193642_780_LC16.png,-35.6324368043,150.338654192
1607110,2010-12-18 21:24:15.191344+00:00,27.7202080135081,PS201012/r20101218_202313_broughton_10_dense_bihpz/images/PR_20101218_212415_191_LC16.png,-32.6347334059,152.312551968
1587916,2010-12-16 01:49:38.250825+00:00,29.9796179266765,PS201012/r20101216_013637_fingal_04_dense_fisz/images/PR_20101216_014938_250_LC16.png,-32.7538195587,152.197159352
1617483,2010-12-17 03:48:49.871188+00:00,27.7627373271842,PS201012/r20101217_021510_fingal_07_dense_fihpz_b/images/PR_20101217_034849_871_LC16.png,-32.7508312635,152.207500851
1756609,2010-11-20 01:44:32.190935+00:00,30.631277847727,Batemans201011/r20101120_002302_site5sz_12_densegrids/images/PR_20101120_014432_190_LC16.png,-35.9669090675,150.180271625
1772991,2010-11-20 02:25:37.947614+00:00,32.2831955911605,Batemans201011/r20101120_002302_site5sz_12_densegrids/images/PR_20101120_022537_947_LC16.png,-35.9652397143,150.179864317
1711549,2010-11-19 23:19:22.584838+00:00,32.9186302056122,Batemans201011/r20101119_224028_site6guz_11_densegrid3/images/PR_20101119_231922_584_LC16.png,-36.0931175091,150.159113556
1764795,2010-11-20 20:52:21.796146+00:00,25.9655883624075,Batemans201011/r20101120_192136_site3guz_13_densegrids/images/PR_20101120_205221_796_LC16.png,-35.6322378338,150.342789339
1619382,2010-12-17 03:54:53.841408+00:00,28.2647809306932,PS201012/r20101217_021510_fingal_07_dense_fihpz_b/images/PR_20101217_035453_841_LC16.png,-32.7507918799,152.20758404
1705397,2010-11-19 23:02:11.591777+00:00,32.7278696706857,Batemans201011/r20101119_224028_site6guz_11_densegrid3/images/PR_20101119_230211_591_LC16.png,-36.0932790844,150.159121417
1713259,2010-11-19 23:24:02.586569+00:00,32.9265291211312,Batemans201011/r20101119_224028_site6guz_11_densegrid3/images/PR_20101119_232402_586_LC16.png,-36.0931017096,150.159073339
1629615,2010-12-16 04:02:03.573934+00:00,21.3099108608919,PS201012/r20101216_013637_fingal_04_dense_fisz/images/PR_20101216_040203_573_LC16.png,-32.7525782812,152.197408026
1713580,2010-11-19 21:29:20.014432+00:00,27.0609134073455,Batemans201011/r20101119_204443_site6guz_10_densegrids/images/PR_20101119_212920_014_LC16.png,-36.0908846738,150.153775968
1750441,2010-11-20 01:32:45.165070+00:00,30.4811777495186,Batemans201011/r20101120_002302_site5sz_12_densegrids/images/PR_20101120_013245_165_LC16.png,-35.9670565724,150.180114438
1737468,2010-11-20 23:06:00.612733+00:00,23.2413324109644,Batemans201011/r20101120_222627_site2guz_14_densegrids/images/PR_20101120_230600_612_LC16.png,-35.5654185317,150.389001349
1750436,2010-11-22 19:58:04.664678+00:00,26.6867670990093,Batemans201011/r20101122_185420_site4sz_17_densegrids/images/PR_20101122_195804_664_LC16.png,-35.7521813953,150.271825767
1629603,2010-12-18 22:40:21.535977+00:00,27.6303541737662,PS201012/r20101218_202313_broughton_10_dense_bihpz/images/PR_20101218_224021_535_LC16.png,-32.6328347448,152.313206461
1748383,2010-11-22 19:54:08.649630+00:00,26.9556111324214,Batemans201011/r20101122_185420_site4sz_17_densegrids/images/PR_20101122_195408_649_LC16.png,-35.7522797167,150.271591434
